category_class	label	definition	synonyms	subsets	crossreferences	txgnn	medical_specialization	anatomical	is_pathogen_caused	is_cancer	is_glucose_dysfunction	tag_existing_treatment	tag_QALY_lost
MONDO:0003551	thymic adenosquamous carcinoma	A rare carcinoma that arises from the thymus and is characterized by the presence of glandular and squamous carcinomatous components.	Thymus adenosquamous carcinoma; thymic adenosquamous carcinoma; adenosquamous carcinoma of Thymus; adenosquamous carcinoma of the Thymus; thymus adenosquamous carcinoma	mondo:rare; mondo:gard_rare	UMLS:C1332171; DOID:5626; MEDGEN:272286; NCIT:C6458	cancer | autoimmune_diseases | thymic_adenocarcinoma	oncology | cardiology | cardiothoracic | pulmonology | immunology	immune_disorder lymphatic_disorder	FALSE	TRUE	FALSE	FALSE	HIGH
MONDO:0033816	thygeson superficial punctate keratopathy	An insidious, chronic and recurrent disorder, characterized by small and elevated oval corneal intraepithelial, whitish-gray opacities, extending to the entire anterior surface of the cornea of both eyes. Corneal lesions show a tendency for the central pupillary area distribution with mild or absent conjunctival inflammation and no association to systemic disease.		mondo:ordo_disorder; mondo:nord_rare; mondo:orphanet_rare; mondo:gard_rare; mondo:rare	GARD:22131; MEDGEN:1638070; UMLS:C4551636; Orphanet:519406	autoimmune_diseases|inflammatory_disease|adrenal_gland_disease	dermatology | ophthalmology	eye_disorder|skin_disorder	FALSE	FALSE	FALSE	FALSE	MEDIUM
MONDO:0010746	thumbs, congenital Clasped		thumbs, congenital Clasped		MEDGEN:98140; UMLS:C0431886; OMIM:314100	metabolic_disorder | genetic disorder | congenital anomaly	pediatric | orthopaedic	joint_disorder|bone_disorder	FALSE	FALSE	FALSE	FALSE	MEDIUM
MONDO:0010124	thumb, distal hyperextensibility of		thumb, distal hyperextensibility of		OMIM:274200; MEDGEN:338552; UMLS:C1848817	metabolic_disorder | musculoskeletal_disease	orthopaedic | rheumatology	joint_disorder|bone_disorder	FALSE	FALSE	FALSE	FALSE	MEDIUM
MONDO:0008563	thumb stiffness-brachydactyly-intellectual disability syndrome	Thumb stiffness-brachydactyly-intellectual disability syndrome is characterized by intellectual deficit, mild dysmorphism, type A brachydactylia, signs of obesity and ankylosis of both thumbs. It has been reported in several females from one family (a girl and her mother, her grandmother and probably also her sister and her great-aunt), as well as in an isolated case.	Piussan-Lenaerts-Mathieu syndrome	mondo:gard_rare; mondo:orphanet_rare; mondo:nord_rare; mondo:ordo_malformation_syndrome; mondo:rare; mondo:ordo_disorder; mondo:otar	UMLS:C1861166; GARD:4375; Orphanet:1078; OMIM:188201; MEDGEN:396073	neurodegenerative_disease | metabolic_disorder | intellectual disability is related to a  mental_health_disorder so that category is also included	neurology | genetics_and_genomics | pediatric | orthopaedic	joint_disorder|bone_disorder	FALSE	FALSE	FALSE	FALSE	MEDIUM
MONDO:0008562	thumb deformity-alopecia-pigmentation anomaly syndrome	A rare, genetic, congenital limb malformation syndrome characterized by short stature, sparse scalp hair, hypoplastic, proximally-placed thumbs, and skin hyperpigmentation with areas of 'raindrop' depigmentation. Presence of a single, upper central incisor has also been reported. There have been no further descriptions in the literature since 1988.	thumb deformity and alopecia	mondo:orphanet_rare; mondo:gard_rare; mondo:ordo_malformation_syndrome; mondo:nord_rare; mondo:rare; mondo:ordo_disorder; mondo:otar	OMIM:188150; UMLS:C1861168; Orphanet:2251; MEDGEN:348284; Orphanet:79132; GARD:5199; MESH:C566054	autoimmune_diseases | metabolic_disorder	dermatology | genetics_and_genomics | orthopaedic | pediatric	skin_disorder|joint_disorder|reproductive_system_disorder	FALSE	FALSE	FALSE	FALSE	MEDIUM
MONDO:0008561	thumb deformity		thumb deformity (disease); thumb deformity		UMLS:C0575897; OMIM:188100; MEDGEN:107901; HP:0001172; MESH:C536903	metabolic_disorder | musculoskeletal disorder	orthopaedic|pediatric	joint_disorder | bone_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0018896	thrombotic thrombocytopenic purpura	Thrombotic thrombocytopenic purpura (TTP) is an aggressive and life-threatening form of thrombotic microangiopathy (TMA) characterized by profound peripheral thrombocytopenia, microangiopathic hemolytic anemia (MAHA) and organ failure of variable severity and is comprised of congenital TTP and acquired TTP.	Moschcowitz disease; Moschowitz disease; Moschcowitz's syndrome; TTP	mondo:rare; mondo:orphanet_rare; mondo:ordo_disorder; mondo:gard_rare; mondo:nord_rare; mondo:otar	NANDO:2200649; DOID:10772; SCTID:78129009; MEDGEN:48266; MESH:D011697; NORD:1769; UMLS:C0034155; icd11.foundation:1708277768; NCIT:C78797; GARD:16659; Orphanet:54057; NANDO:1200316; NANDO:2100189; MedDRA:10043648	inflammatory_disease | autoimmune_diseases | anemia	hematology|oncology	blood_bone_marrow_disorder | vascular_disorder	FALSE	FALSE	FALSE	TRUE	VERY HIGH
MONDO:0019737	thrombotic microangiopathy	The syndromes of microangiopathic hemolytic anemia, thrombocytopenia, and variable signs of organ impairment, due to platelet aggregation in the microcirculation.		mondo:ordo_group_of_disorders; mondo:icd10_billable; mondo:otar; mondo:disease_grouping; mondo:gard_rare; mondo:nord_rare; mondo:rare	ICD9:446.6; MedDRA:10043645; MEDGEN:403479; NCIT:C62605; SCTID:126729006; GARD:19227; Orphanet:93573; ICD10CM:M31.1; MESH:D057049; UMLS:C2717961	cardiovascular_disorder | inflammatory_disease | autoimmune_diseases	hematology | renal medicine | cardiology	kidney_disorder | vascular_disorder	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0001954	thrombophlebitis migrans	A thrombophlebitis that is characterized by repeated occurrences of thrombophlebitis in different locations.		mondo:nord_rare; mondo:rare; mondo:icd10_billable; mondo:gard_rare	UMLS:C0152250; MEDGEN:508947; ICD10CM:I82.1; icd11.foundation:674623750; DOID:14392; SCTID:31268005; ICD9:453.1	cardiovascular_disorder | inflammatory_disease | autoimmune_diseases	hematology | cardiology | vascular (not listed, but implied)	vascular_disorder | blood_bone_marrow_disorder | lymphatic_disorder	FALSE	FALSE	FALSE	TRUE	MEDIUM
MONDO:0002800	thrombophlebitis	Inflammation of the veins associated with the presence of a thrombus.	superficial thrombophlebitis of leg; thrombophlebitis of superficial veins of lower extremity; phlebitis and thrombophlebitis of superficial vessels of lower extremities; thrombophlebitis of a superficial leg vein	mondo:rare; mondo:gard_rare	ICD9:451.2; ICD10CM:I80.0; MEDGEN:11799; SCTID:40283005; MESH:D013924; NCIT:C3410; UMLS:C0040046; DOID:3875; ICD9:451.0	cardiovascular_disorder | inflammatory_disease | autoimmune_diseases	hematology|thrombophlebitis	vascular_disorder | blood_bone_marrow_disorder	FALSE	FALSE	FALSE	TRUE	LOW
MONDO:0012872	thrombophilia, familial, due to decreased release of tissue plasminogen activator		thrombophilia, familial, due to decreased release of PLAT; THPH9; hyperfibrinolysis, familial, due to increased release of plat; thrombophilia, familial, due to decreased release of tissue plasminogen activator	mondo:nord_rare; mondo:rare; mondo:clingen; mondo:gard_rare	DOID:0111906; MESH:C567341; MEDGEN:393574; UMLS:C2676721; OMIM:612348	cardiovascular_disorder | metabolic_disorder	hematology | genetics_and_genomics | cardiology	vascular_disorder | blood_bone_marrow_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0010432	thrombophilia, X-linked, due to factor 9 defect	A hemostatic disorder characterized by a tendency to thrombosis that has X-linked recessive inheritance, and can be caused by a gain-of-function mutation in the gene encoding factor IX (F9).	thrombophilia, X-linked, due to factor IX defect; deep venous thrombosis, protection against, X-linked recessive; thrombophilia, X-linked, due to factor 9 defect; thrombophilia 8, X-linked, due to factor IX defect, X-linked recessive	mondo:nord_rare; mondo:gard_rare; mondo:rare; mondo:clingen; mondo:otar	MESH:C567581; UMLS:C2749016; MEDGEN:411730; OMIM:300807; DOID:0111899	cardiovascular_disorder | metabolic_disorder	genetics_and_genomics | hematology	blood_bone_marrow_disorder | vascular_disorder	FALSE	FALSE	FALSE	FALSE	MEDIUM
MONDO:0859082	thrombophilia, X-linked, due to factor 8 defect			mondo:gard_rare; mondo:rare	MEDGEN:1805414; UMLS:C5676879; OMIM:301071	anemia | cardiovascular_disorder | metabolic_disorder	hematology|genetics_and_genomics	blood_bone_marrow_disorder | vascular_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0008559	thrombophilia due to thrombin defect	The formation of a blood clot (thrombus) in the lumen of a vein.	thrombophilia 1 due to thrombin defect; prothrombin-related thrombophilia; thrombophilia due to thrombin defect; prothrombin thrombophilia; venous thromboembolism, susceptibility to; venous thrombosis, protection against	mondo:clingen; mondo:rare; mondo:gard_rare; mondo:nord_rare; mondo:otar	SCTID:111293003; UMLS:C3160733; MEDGEN:463623; ICD9:453.9; DOID:0111907; DOID:0080701; GARD:10815; OMIM:188050	cardiovascular_disorder | thrombin_defect suggests a clotting issue so possibly also metabolic_disorder	hematology | genetics_and_genomics	blood_bone_marrow_disorder | vascular_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0013791	thrombophilia due to protein S deficiency, autosomal recessive		thrombophilia 5 due to protein S deficiency, autosomal recessive; thrombophilia due to protein S deficiency, autosomal recessive	mondo:nord_rare; mondo:rare; mondo:gard_rare	UMLS:C3281092; OMIM:614514; MEDGEN:482722; GARD:18569	"metabolic_disorder|cardiovascular_disorder|autosomal_recessive is not in the list but it fits under ""inflammatory_disease"" so we can choose that one too |inflammatory_disease"	genetics_and_genomics | hematology	blood_bone_marrow_disorder | vascular_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0012868	thrombophilia due to protein S deficiency, autosomal dominant	Autosomal dominant form of hereditary thrombophilia due to congenital protein S deficiency.	thrombophilia due to protein S deficiency, autosomal dominant; thrombophilia 5 due to protein S deficiency, autosomal dominant; hereditary thrombophilia due to congenital protein S deficiency, autosomal dominant; autosomal dominant hereditary thrombophilia due to congenital protein S deficiency	mondo:nord_rare; mondo:otar; mondo:rare; mondo:orphanet_rare; mondo:gard_rare; mondo:ordo_disorder	Orphanet:26349; OMIM:612336; MEDGEN:479841; UMLS:C3278211; GARD:18568; MedDRA:10068370; DOID:0111900; MESH:C567077	metabolic_disorder | cardiovascular_disorder	hematology | genetics_and_genomics | cardiology | obstetrics_and_gynecology	blood_bone_marrow_disorder | vascular_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0012860	thrombophilia due to protein C deficiency, autosomal recessive		thrombophilia due to protein C deficiency, autosomal recessive; thrombophilia 3 due to protein C deficiency, autosomal recessive	mondo:nord_rare; mondo:gard_rare; mondo:rare	UMLS:C2676759; OMIM:612304; MEDGEN:394120; GARD:13041; MESH:C567353; DOID:0111904	metabolic disorder | cardiovascular disorder	hematology | genetics_and_genomics	blood_bone_marrow_disorder | vascular_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0008316	thrombophilia due to protein C deficiency, autosomal dominant		thrombophilia 3 due to protein C deficiency, autosomal dominant; thrombophilia due to protein C deficiency, autosomal dominant	mondo:rare; mondo:nord_rare; mondo:gard_rare	MEDGEN:436138; UMLS:C2674321; DOID:0111909; OMIM:176860; GARD:18574	cardiovascular_disorder | metabolic_disorder | autoimmune_diseases	hematology | genetics_and_genomics | pediatric	blood_bone_marrow_disorder|vascular_disorder	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0008560	thrombophilia due to activated protein C resistance	A hemostatic disorder characterized by a poor anticoagulant response to activated protein C (APC). The activated form of Factor V (Factor Va) is more slowly degraded by activated protein C. Factor V Leiden mutation (R506Q) is the most common cause of APC resistance.	thrombophilia due to activated protein C resistance; thrombophilia 2 due to activated protein C resistance	mondo:gard_rare; mondo:nord_rare; mondo:rare; mondo:otar; mondo:clingen	OMIM:188055; DOID:0111902; SCTID:421527008; MESH:D020016; ICD9:289.81; MEDGEN:396074; UMLS:C1861171	cardiovascular_disorder | metabolic_disorder	hematology | genetics_and_genomics | cardiology | obstetrics_and_gynecology	vascular_disorder | blood_bone_marrow_disorder	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0013775	thrombomodulin-related bleeding disorder		thrombophilia 12 due to thrombomodulin defect; THBD-related bleeding disorder; thrombomodulin-related coagulopathy; THBD-related coagulopathy	mondo:clingen; mondo:gard_rare; mondo:orphanet_rare; mondo:ordo_disorder; mondo:nord_rare; mondo:otar; mondo:rare	MEDGEN:482606; Orphanet:436169; MESH:C566057; GARD:17726; DOID:0111908; OMIM:614486; UMLS:C3280976	metabolic_disorder|inflammatory_disease	hematology|genetics_and_genomics|cardiology	vascular_disorder | blood_bone_marrow_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0010121	thrombocytopenia-absent radius syndrome	Thrombocytopenia-absent radius (TAR) syndrome is a very rare congenital malformation syndrome characterized by bilateral radial aplasia and thrombocytopenia.	TAR syndrome; thrombocytopenia-absent radius syndrome; thrombocytopenia with absent radii (TAR) syndrome; radial aplasia-thrombocytopenia syndrome; 1q21.1 susceptibility locus for Thrombocytopenia-Absent Radius (TAR) syndrome; Thrombocytopenia Absent Radius Syndrome	mondo:clingen; mondo:otar; mondo:nord_rare; mondo:rare; mondo:gard_rare; mondo:ordo_disorder; mondo:ordo_malformation_syndrome; mondo:orphanet_rare	ICD9:759.89; MEDGEN:61235; GARD:5116; MESH:C536940; DECIPHER:64; MedDRA:10071719; UMLS:C0175703; NANDO:2200661; NORD:1768; DOID:14699; NCIT:C99038; Orphanet:3320; SCTID:85589009; OMIM:274000	anemia | thrombocytopenia-absent radius syndrome is primarily a congenital condition affecting platelets but also has features related to anemia due to bone marrow failure |	hematology|pediatric|genetics_and_genomics	blood_bone_marrow_disorder | vascular_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0018046	thrombocytopenia-Robin sequence syndrome			mondo:ordo_malformation_syndrome	MEDGEN:419058; Orphanet:3323; UMLS:C2931364; MESH:C536898	anemia | autoimmune_diseases	hematology|pediatric	blood_bone_marrow_disorder | immune_disorder | lymphatic_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0008556	thrombocytopenia, cyclic		thrombocytopenia, cyclic	mondo:rare; mondo:gard_rare; mondo:nord_rare	OMIM:188020; MESH:C536899; GARD:9862; SCTID:48788004; NANDO:2100192; MEDGEN:78799; UMLS:C0272282; ICD9:287.39; NANDO:2200653	anemia | autoimmune_diseases | inflammatory_disease	hematology | oncology | pediatric | hematoloty	blood_bone_marrow_disorder|immune_disorder|vascular_disorder	FALSE	FALSE	FALSE	FALSE	MEDIUM
MONDO:0044316	thrombocytopenia, anemia, and myelofibrosis		thrombocytopenia, anemia, and myelofibrosis	mondo:clingen; mondo:otar	UMLS:C4479504; OMIM:617441; MEDGEN:1378448	ANEMIA | MYELOFIBROSIS | autoimmune_diseases | cancer	hematology | oncology | other	blood_bone_marrow_disorder | blood_bone_marrow_disorder | blood_bone_marrow_disorder	FALSE	TRUE	FALSE	FALSE	HIGH
MONDO:0010308	thrombocytopenia, X-linked, with or without dyserythropoietic anemia	An X-linked condition caused by mutation(s) in the GATA1 gene, encoding erythroid transcription factor. It is characterized by thrombocytopenia, as well as abnormal platelet function and morphology. Dyserythropoietic anemia of variable severity may also be present.	X-linked thrombocytopenia, with or without dyserythropoietic Anaemia; X-linked thrombocytopenia, with or without dyserythropoietic Anemia; thrombocytopenia, X-linked, with or without dyserythropoietic anemia; thrombocytopenia, X-linked, with or without dyserythropoietic anemia, X-linked recessive	mondo:rare; mondo:nord_rare; mondo:gard_rare; mondo:otar	OMIM:300367; UMLS:C3550789; NCIT:C136653; MEDGEN:763703	metabolic_disorder|anemia	genetics_and_genomics | hematology	blood_bone_marrow_disorder|immune_disorder|vascular_disorder	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0010744	thrombocytopenia with elevated serum IgA and renal disease		thrombocytopenia with elevated serum IgA and renal disease		MEDGEN:374149; UMLS:C1839162; OMIM:314000; MESH:C564051	autoimmune_diseases | inflammatory_disease | anemia	hematology | renal medicine | allergy_and_immunology	kidney_disorder | immune_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0019031	thrombocytopenia with congenital dyserythropoietic anemia	Thrombocytopenia with congenital dyserythropoietic anemia (CDA) is a rare hematological disorder, seen almost exclusively in males, characterized by moderate to severe thrombocytopenia with hemorrhages with or without the presence of mild to severe anemia.	congenital dyserythropoietic anaemia with thombocytopenia; XDAT; congenital dyserythropoietic anemia with thombocytopenia; X-linked congenital dyserythropoietic anemia with thrombocytopenia; X-linked congenital dyserythropoietic anaemia with thrombocytopenia	mondo:nord_rare; mondo:gard_rare; mondo:orphanet_rare; mondo:otar; mondo:rare; mondo:ordo_disorder	SCTID:722475006; UMLS:C4302508; MEDGEN:928177; GARD:16676; Orphanet:67044	anemia | metabolic disorder | autoimmune_diseases	hematology | genetics_and_genomics | pediatric	blood_bone_marrow_disorder | immune_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
