ID	LABEL	SUBSET	CONTRIBUTOR	COMMENT
MONDO:0008529	T-cell Subgroups, non-HLA-linked	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012772	Stevenson-Carey syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0013055	Stargardt macular degeneration, absent or hypoplastic corpus callosum, intellectual disability, and dysmorphic features	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011148	Spondylospinal thoracic dysostosis	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008435	Somatomedin, embryonic	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011637	Sener syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0013077	Santos syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012572	Sakoda complex	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008886	Sabinas brittle hair syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010003	Rowley-Rosenberg syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009957	Reese retinal dysplasia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009922	Pseudouridinuria and mental defect	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0013194	Pseudopili annulati	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008325	Pseudoatrophoderma colli	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008320	Protrusio acetabuli	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009907	Prepapillary vascular loops	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012564	Polyosteolysis-hyperostosis syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0017331	Pilotto syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010710	Pierre Robin syndrome-faciodigital anomaly syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008212	Pechet factor deficiency	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008203	Passovoy factor defect	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009840	Partington-Anderson syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008202	Parotidomegaly, hereditary bilateral	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008194	Paramolar tubercle of bolk	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010707	Paine syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007175	PR interval, variation in	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009826	PA polymorphism of alpha-2-globulin	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011315	Osebold skeletal dysplasia/osteolysis syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011322	Oroacral syndrome, Verloes-Koulischer type	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009790	Opticocochleodentate degeneration	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009781	Onychotrichodysplasia and neutropenia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012325	Nguyen syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012657	Mungan syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008755	Moynahan syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008012	Monophalangy of great toe	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0013009	Megarbane-Jalkh syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011677	Megarbane syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011042	Martinez-Frias syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007942	Mammastatin	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008008	MOMO syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009508	Lambotte syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007869	Kyrle disease	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009496	Kniest-like dysplasia with pursed lips and ectopia lentis	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009497	Kifafa seizure disorder	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007708	Kasabach-Merritt syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010636	Kallmann syndrome with spastic paraplegia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009481	Jumping Frenchmen of Maine	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009358	Hutterite cerebroosteonephrodysplasia syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012773	Hunter-Macdonald syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009355	Hooft disease	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009343	Hirschsprung disease with ulnar polydactyly, polysyndactyly of big toes, and ventricular septal defect	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011410	Hirschsprung disease with heart defects, laryngeal anomalies, and preaxial polydactyly	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010608	Hhhh syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009323	Halothane hepatitis	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007673	Glucoglycinuria	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0013037	Giacheti syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009298	GOMBO syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007633	Friedreich ataxia, so-called, with optic atrophy and sensorineural deafness	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009244	Freesia Flowers, inability to smell	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009243	Fraser-like syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007545	Eosinophilopenia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012176	Emanuel syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009122	Dohle bodies and leukemia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012416	Devriendt syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012722	Dauwerse-Peters syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007418	Darwinian tubercle of pinna	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0035534	DONSON-related microcephaly-short stature-limb abnormalities spectrum	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007466	DNA, satellite, 3	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007467	DNA, low-repetitive sequences of	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
